,èäìæ,ízîNêî,ínàÊêlå˚,à‹ìx,åoìx,èZëÓâøäi,ïîâÆêî/êl,êQé∫êî/êl
8680,3.2417,36.0,811.0,33.88,-118.33,2.833,1.5672009864364982,0.42663378545006164
8681,3.9167,44.0,373.0,33.87,-118.33,2.656,1.9410187667560321,0.35656836461126007
8682,3.6988,28.0,2558.0,33.87,-118.34,2.666,1.8002345582486317,0.46442533229085226
8683,3.8657,31.0,1885.0,33.88,-118.34,2.984,1.6562334217506631,0.3856763925729442
8684,4.7543,27.0,1545.0,33.87,-118.31,2.963,2.166990291262136,0.44983818770226547
8685,6.6632,29.0,1051.0,33.86,-118.31,3.252,2.1341579448144623,0.3434823977164605
8686,4.6563,32.0,1715.0,33.86,-118.32,2.917,2.0320699708454812,0.39533527696793
8687,5.6254,35.0,1212.0,33.87,-118.32,2.838,1.9636963696369636,0.3333333333333333
8688,4.6406,34.0,601.0,33.87,-118.34,2.559,1.778702163061564,0.3610648918469218
8689,4.2614,36.0,1219.0,33.87,-118.33,2.671,1.8203445447087776,0.33305988515176377
8690,6.4891,35.0,385.0,33.87,-118.33,2.781,1.92987012987013,0.33246753246753247
8691,6.4391,34.0,269.0,33.86,-118.32,2.523,1.8401486988847584,0.3345724907063197
8692,6.0335,38.0,519.0,33.86,-118.33,2.554,1.761078998073218,0.3391136801541426
8693,6.3992,36.0,473.0,33.86,-118.33,2.596,1.8054968287526427,0.3382663847780127
8694,4.0,38.0,561.0,33.86,-118.33,2.486,1.8877005347593578,0.3885918003565062
8695,5.259,36.0,1162.0,33.86,-118.34,2.794,1.9130808950086058,0.3098106712564544
8696,5.4791,35.0,1008.0,33.86,-118.34,2.859,1.9206349206349207,0.3402777777777778
8697,5.3743,28.0,1445.0,33.87,-118.34,2.865,2.0401384083044984,0.3916955017301038
8698,4.5833,37.0,886.0,33.87,-118.35,2.613,1.6027088036117378,0.3227990970654628
8699,5.5,34.0,1429.0,33.87,-118.35,2.796,1.9755073477956613,0.34989503149055284
8700,3.6169,28.0,1369.0,33.87,-118.35,2.57,1.693937180423667,0.422936449963477
8701,3.9732,28.0,1216.0,33.86,-118.35,2.815,1.7064144736842106,0.3807565789473684
8702,4.3859,24.0,971.0,33.86,-118.35,2.713,2.202883625128733,0.49536560247167866
8703,6.2778,36.0,740.0,33.84,-118.34,3.097,2.1094594594594596,0.34054054054054056
8704,5.3131,36.0,668.0,33.84,-118.33,3.141,2.041916167664671,0.3757485029940121
8705,5.269,36.0,676.0,33.84,-118.34,3.319,2.081360946745562,0.34171597633136097
8706,5.399,34.0,965.0,33.83,-118.34,3.585,1.8248704663212436,0.34093264248704663
8707,5.8972,35.0,853.0,33.83,-118.34,3.509,2.131301289566237,0.4138335287221571
8708,5.7422,37.0,583.0,33.86,-118.36,3.307,2.142367066895369,0.37392795883361923
8709,5.0,34.0,916.0,33.85,-118.35,3.542,1.9323144104803494,0.3176855895196507
8710,5.6426,35.0,551.0,33.85,-118.35,3.482,2.26497277676951,0.3738656987295826
8711,4.8906,36.0,683.0,33.85,-118.36,3.344,2.035139092240117,0.3367496339677892
8712,5.2799,36.0,360.0,33.86,-118.36,3.326,1.8916666666666666,0.3388888888888889
8713,6.1599,34.0,1278.0,33.85,-118.37,3.412,1.8896713615023475,0.3161189358372457
8714,6.1133,34.0,509.0,33.85,-118.36,3.493,2.1335952848722988,0.38703339882121807
8715,5.785,25.0,2537.0,33.85,-118.37,3.953,2.216003153330706,0.3933780055183288
8716,3.5414,22.0,7180.0,33.84,-118.35,3.547,1.829108635097493,0.5125348189415041
8717,3.703,22.0,6664.0,33.84,-118.36,3.613,1.653061224489796,0.4756902761104442
8718,6.3974,29.0,1626.0,33.85,-118.37,4.1,2.252152521525215,0.36039360393603936
8719,5.3773,27.0,1572.0,33.84,-118.37,3.79,2.0642493638676847,0.38486005089058517
8720,6.1187,36.0,522.0,33.83,-118.35,3.42,2.111111111111111,0.36973180076628354
8721,5.1984,36.0,943.0,33.83,-118.36,3.536,1.76033934252386,0.3181336161187699
8722,5.7654,35.0,743.0,33.84,-118.36,3.43,2.1224764468371466,0.3755047106325707
8723,4.9583,35.0,978.0,33.84,-118.37,3.428,1.8323108384458078,0.3292433537832311
8724,5.9143,35.0,645.0,33.83,-118.36,3.434,2.1364341085271317,0.38294573643410856
8725,5.6013,35.0,1439.0,33.83,-118.36,3.502,1.9652536483669214,0.33842946490618486
8726,4.7308,35.0,601.0,33.83,-118.37,3.534,2.0083194675540765,0.34442595673876875
8727,6.7105,32.0,819.0,33.84,-118.37,3.39,2.1379731379731384,0.4004884004884005
8728,5.5023,5.0,5272.0,33.83,-118.33,2.864,2.473065250379363,0.5081562974203339
8729,3.5073,42.0,1859.0,33.85,-118.32,2.348,1.692307692307692,0.4142011834319526
8730,3.625,52.0,1068.0,33.84,-118.31,2.707,1.703183520599251,0.43445692883895126
8731,3.8456,51.0,1160.0,33.83,-118.32,3.189,2.068103448275862,0.44482758620689655
8732,1.6228,42.0,897.0,33.84,-118.32,3.761,1.6566332218506132,0.4682274247491639
8733,2.775,50.0,382.0,33.83,-118.31,2.25,1.8219895287958114,0.8141361256544503
8734,2.9375,45.0,1635.0,33.83,-118.31,2.73,1.7914373088685016,0.4617737003058104
8735,3.402,35.0,1902.0,33.82,-118.31,2.799,1.8201892744479495,0.42797055730809674
8736,5.2363,19.0,2105.0,33.83,-118.32,3.1,1.8014251781472683,0.3752969121140142
8737,4.1406,39.0,1160.0,33.82,-118.31,3.237,1.8948275862068966,0.36637931034482757
8738,5.4925,26.0,1195.0,33.82,-118.31,3.617,1.9623430962343096,0.3414225941422594
8739,4.1169,23.0,1679.0,33.81,-118.31,3.626,2.347826086956522,0.44550327575938065
8740,4.3056,30.0,905.0,33.81,-118.31,3.36,1.9591160220994475,0.3933701657458564
8741,4.4271,25.0,1219.0,33.82,-118.32,3.821,2.122231337161608,0.4200164068908942
8742,7.0935,22.0,1254.0,33.82,-118.32,3.795,2.0,0.3205741626794259
8743,4.8438,28.0,1140.0,33.81,-118.32,3.462,1.8789473684210527,0.39035087719298245
8744,4.7062,27.0,1109.0,33.81,-118.32,3.57,1.9053201082055906,0.34265103697024346
8745,6.5861,26.0,2824.0,33.82,-118.33,4.178,1.9798158640226629,0.3307365439093484
8746,5.0814,25.0,2123.0,33.8,-118.34,4.468,1.9674988224211023,0.3918982571832313
8747,4.0708,28.0,3420.0,33.82,-118.35,3.289,2.219590643274854,0.5
8748,6.2247,36.0,901.0,33.82,-118.36,3.39,1.9800221975582686,0.34517203107658156
8749,5.878,39.0,1319.0,33.82,-118.37,3.878,2.1182714177407127,0.3366186504927976
8750,6.0176,36.0,1125.0,33.82,-118.37,3.527,2.1893333333333334,0.39733333333333337
8751,6.256,36.0,1115.0,33.82,-118.37,3.669,2.166816143497758,0.35336322869955156
8752,5.7765,36.0,522.0,33.82,-118.36,3.395,2.074712643678161,0.35823754789272033
8753,3.3565,26.0,2738.0,33.82,-118.36,3.608,1.8867786705624547,0.4795471146822498
8754,6.1359,28.0,49.0,33.82,-118.36,3.3,1.3673469387755104,0.3061224489795919
8755,4.5592,25.0,4458.0,33.81,-118.36,3.788,2.0282637954239564,0.45356662180349927
8756,5.1778,26.0,881.0,33.81,-118.36,3.599,1.7877412031782065,0.340522133938706
8757,5.1271,36.0,817.0,33.81,-118.37,4.583,2.485924112607099,0.4149326805385557
8758,6.4956,33.0,954.0,33.81,-118.38,4.836,2.4622641509433962,0.42662473794549266
8759,8.5491,20.0,703.0,33.81,-118.38,4.103,2.809388335704125,0.4352773826458037
8762,4.7026,34.0,1113.0,33.81,-118.36,3.568,1.986522911051213,0.45103324348607376
8763,6.8553,33.0,2021.0,33.81,-118.37,4.822,2.5022266204849086,0.3908955962394854
8765,6.015,41.0,802.0,33.81,-118.38,4.885,2.355361596009975,0.37531172069825436
8767,3.7778,35.0,391.0,33.81,-118.39,4.875,2.5780051150895136,0.4219948849104859
8769,4.1071,29.0,2069.0,33.79,-118.33,3.656,2.1213146447559206,0.4219429676172064
8770,5.0254,36.0,388.0,33.79,-118.34,3.5,1.8453608247422681,0.3170103092783505
8771,3.9408,34.0,1008.0,33.8,-118.34,3.277,1.7162698412698412,0.4236111111111111
8772,5.0951,33.0,987.0,33.8,-118.34,3.189,2.2228976697061804,0.47517730496453897
8773,4.875,32.0,672.0,33.8,-118.35,3.117,2.1339285714285716,0.4404761904761904
8775,3.7167,29.0,1469.0,33.8,-118.31,3.089,1.9026548672566372,0.3893805309734513
8776,4.0536,29.0,1593.0,33.8,-118.32,2.858,2.0426867545511613,0.4500941619585687
8777,3.2472,35.0,1374.0,33.79,-118.31,2.547,1.6666666666666667,0.40975254730713245
8778,4.0425,31.0,2420.0,33.8,-118.31,2.779,1.8446280991735533,0.40950413223140486
8779,3.1648,39.0,729.0,33.8,-118.32,2.448,1.9410150891632374,0.40877914951989025
8780,3.8287,35.0,1675.0,33.79,-118.32,2.799,1.7456716417910445,0.3928358208955224
8781,4.1477,32.0,1264.0,33.79,-118.32,3.151,1.8837025316455696,0.36946202531645567
8782,3.1275,29.0,2102.0,33.8,-118.32,2.864,2.0537583254043765,0.4933396764985727
8783,3.3958,38.0,711.0,33.79,-118.31,2.5,2.2517580872011247,0.49507735583684953
8784,3.5804,30.0,2411.0,33.78,-118.31,3.838,1.8967233513065118,0.33969307341352134
8785,3.6797,21.0,3240.0,33.79,-118.32,2.711,2.0487654320987656,0.504320987654321
8801,6.3064,17.0,4713.0,33.77,-118.38,4.183,2.323360916613622,0.46827922766815194
8810,6.6447,20.0,2757.0,33.77,-118.31,4.168,2.095030830612985,0.3467537178092128
8811,6.5704,26.0,1873.0,33.76,-118.31,4.147,2.395088093966898,0.3785371062466631
8812,4.6042,36.0,1303.0,33.75,-118.31,3.573,2.083653108211819,0.3637759017651574
8813,6.287,34.0,1031.0,33.75,-118.31,3.964,2.267701260911736,0.38118331716779824
8819,2.4432,37.0,998.0,34.09,-118.34,2.0,1.4448897795591182,0.5020040080160321
8820,1.6081,35.0,1108.0,34.09,-118.35,2.889,1.7951263537906137,0.5722021660649819
8821,3.0349,35.0,1526.0,34.09,-118.35,2.667,1.772608125819135,0.5144167758846658
8822,2.5444,35.0,1334.0,34.09,-118.35,2.361,1.6746626686656672,0.5164917541229386
8823,1.7558,34.0,1594.0,34.09,-118.36,3.125,1.7766624843161858,0.553952321204517
8824,2.6,36.0,773.0,34.09,-118.36,3.136,2.0905562742561448,0.6015523932729625
8825,2.0205,33.0,1845.0,34.09,-118.36,2.438,1.8769647696476965,0.6341463414634148
8826,2.0702,30.0,1365.0,34.09,-118.36,2.833,1.723809523809524,0.5333333333333333
8827,2.875,37.0,2913.0,34.1,-118.36,3.0,2.436319945073807,0.6900102986611741
8828,2.5812,36.0,874.0,34.09,-118.36,2.0,1.5903890160183067,0.5240274599542334
8829,2.6136,28.0,526.0,34.09,-118.36,3.833,2.112167300380228,0.5703422053231939
8830,3.2159,38.0,547.0,34.09,-118.37,3.833,2.4661791590493602,0.6288848263254114
8831,3.0156,38.0,1690.0,34.09,-118.37,3.0,2.608284023668639,0.7662721893491125
8833,3.2818,31.0,2559.0,34.09,-118.37,2.25,2.480656506447831,0.7139507620164127
8834,3.1517,22.0,1766.0,34.09,-118.37,3.417,2.4048697621744055,0.7095130237825594
8835,5.5224,24.0,257.0,34.09,-118.37,4.0,2.4513618677042803,0.669260700389105
8836,2.6713,28.0,1847.0,34.08,-118.37,3.125,2.3692474282620464,0.6507850568489443
8837,2.945,52.0,652.0,34.08,-118.38,4.314,2.2684049079754605,0.5521472392638037
8838,2.8889,30.0,1910.0,34.08,-118.38,3.353,2.368586387434555,0.6869109947643979
8839,3.5114,52.0,444.0,34.08,-118.39,4.308,2.8018018018018016,0.6846846846846847
8840,3.9375,48.0,370.0,34.08,-118.38,4.5,3.3135135135135134,0.7783783783783784
8841,3.5659,24.0,3148.0,34.09,-118.38,2.813,2.625158831003812,0.7741423125794155
8842,2.5784,28.0,1799.0,34.09,-118.38,2.729,2.2240133407448583,0.7515286270150083
8843,3.6207,27.0,1634.0,34.09,-118.39,3.625,2.638922888616891,0.7429620563035496
8844,4.4167,28.0,785.0,34.09,-118.39,4.25,2.9898089171974522,0.7745222929936306
8845,3.067,28.0,349.0,34.08,-118.39,3.75,2.3868194842406876,0.6590257879656162
8881,4.1827,30.0,1487.0,34.03,-118.49,4.351,2.7310020174848684,0.6234028244788165
8888,4.252,31.0,1985.0,34.03,-118.49,4.367,2.493198992443325,0.6513853904282116
8889,3.6451,32.0,2767.0,34.03,-118.5,3.833,2.3003252620166244,0.6447415973979038
8890,3.3266,28.0,2313.0,34.02,-118.5,4.833,2.2088197146562907,0.6407263294422828
8891,2.775,24.0,1492.0,34.02,-118.5,2.917,1.9597855227882037,0.6789544235924933
8892,2.9934,35.0,1334.0,34.02,-118.5,3.5,2.1844077961019486,0.7001499250374812
8894,4.5208,32.0,1456.0,34.03,-118.49,4.421,2.6449175824175826,0.6181318681318682
8895,3.6769,31.0,1208.0,34.03,-118.49,4.5,2.611754966887417,0.6688741721854304
8896,4.1365,27.0,1945.0,34.02,-118.49,4.708,2.429305912596401,0.609254498714653
8897,2.8981,32.0,1143.0,34.03,-118.48,3.536,1.5686789151356082,0.41644794400699914
8898,2.9125,28.0,1548.0,34.02,-118.49,4.75,1.6440568475452197,0.48578811369509045
8899,3.1563,29.0,1238.0,34.02,-118.49,3.3,2.1882067851373184,0.6453957996768982
8904,4.516,32.0,1310.0,34.04,-118.47,3.5,2.2206106870229005,0.5709923664122137
8905,3.3889,32.0,1323.0,34.03,-118.47,3.479,2.2857142857142856,0.5925925925925926
8906,3.5076,39.0,1074.0,34.03,-118.48,3.818,1.4245810055865922,0.3733705772811918
8907,3.7381,29.0,1523.0,34.03,-118.47,2.906,2.1582403151674328,0.5791201575837164
8908,3.5987,31.0,1303.0,34.03,-118.47,3.405,2.0276285495011512,0.5226400613967765
8909,1.3333,19.0,414.0,34.03,-118.48,3.1,2.178743961352657,0.6859903381642513
8910,2.5261,22.0,1106.0,34.02,-118.48,3.75,1.1292947558770343,0.4367088607594936
8911,2.7072,29.0,1019.0,34.02,-118.48,3.75,1.5554465161923454,0.5318940137389597
8912,3.1635,30.0,1026.0,34.02,-118.49,3.667,2.0224171539961016,0.6695906432748538
8913,2.75,27.0,1042.0,34.03,-118.46,3.273,1.8857965451055663,0.6055662188099808
8914,3.125,39.0,886.0,34.03,-118.46,3.25,1.4040632054176072,0.3194130925507901
8915,2.2794,52.0,317.0,34.03,-118.46,3.375,1.6498422712933754,0.3911671924290221
8916,2.6639,29.0,1953.0,34.02,-118.46,2.333,1.1925243215565797,0.4265232974910394
8917,2.3382,38.0,1759.0,34.02,-118.47,2.975,1.229675952245594,0.3700966458214895
8918,2.625,11.0,150.0,34.02,-118.48,2.5,0.48,0.10666666666666667
8919,2.0745,35.0,2223.0,34.02,-118.47,3.325,1.3751686909581646,0.3481781376518219
8920,2.2917,30.0,1425.0,34.02,-118.48,3.308,1.422456140350877,0.4273684210526315
8921,2.7019,25.0,983.0,34.02,-118.48,2.938,1.6103763987792472,0.4679552390640895
8922,1.5132,28.0,716.0,34.02,-118.49,4.5,1.946927374301676,0.8128491620111732
8925,4.0893,31.0,1410.0,34.01,-118.48,3.815,2.0219858156028367,0.5702127659574469
8926,3.2061,41.0,1058.0,34.0,-118.48,3.7,2.44234404536862,0.7022684310018903
8927,3.4852,30.0,1561.0,34.01,-118.48,4.25,1.971812940422806,0.6111467008327995
8929,4.4,31.0,719.0,34.01,-118.48,3.538,2.543810848400556,0.6369958275382475
8930,4.2813,28.0,668.0,34.0,-118.47,3.844,1.8847305389221554,0.45209580838323354
8931,3.1304,42.0,574.0,34.0,-118.47,3.405,2.2142857142857144,0.524390243902439
8932,3.9722,25.0,1749.0,34.0,-118.48,4.5,2.37221269296741,0.6100628930817609
8933,3.6121,29.0,741.0,34.0,-118.48,5.0,2.330634278002699,0.6464237516869096
8936,2.7254,41.0,986.0,34.02,-118.47,4.444,2.1663286004056794,0.5567951318458418
8937,4.793,44.0,1019.0,34.01,-118.47,4.708,2.1344455348380764,0.46614327772325803
8938,4.4211,41.0,1047.0,34.01,-118.47,4.629,2.5826170009551093,0.5319961795606494
8939,3.755,40.0,1023.0,34.01,-118.48,3.983,2.1485826001955033,0.5972629521016618
8940,2.5417,41.0,482.0,34.01,-118.47,4.182,1.5601659751037344,0.4170124481327801
8943,6.1014,44.0,958.0,34.01,-118.47,4.801,2.105427974947808,0.35803757828810023
8944,2.9167,43.0,393.0,34.01,-118.47,4.611,2.9516539440203564,0.7735368956743003
8945,3.7727,27.0,837.0,34.01,-118.47,4.13,2.1290322580645165,0.5627240143369175
8946,3.4583,41.0,1212.0,34.02,-118.45,4.219,2.438943894389439,0.5775577557755776
8947,6.3521,45.0,565.0,34.02,-118.45,4.934,2.176991150442478,0.3557522123893806
8948,3.0476,45.0,1690.0,34.02,-118.46,4.562,2.250295857988166,0.57396449704142
8949,6.0436,46.0,1225.0,34.02,-118.46,4.73,2.0987755102040815,0.4097959183673469
8950,5.2571,39.0,1569.0,34.02,-118.46,4.054,2.2938177182919057,0.49458253664754626
8951,2.125,39.0,138.0,34.03,-118.37,1.964,1.543478260869565,0.3188405797101449
8952,3.9537,44.0,1295.0,34.03,-118.38,2.664,1.4772200772200772,0.3405405405405405
8953,3.9615,45.0,1343.0,34.02,-118.38,2.686,1.562174236783321,0.36187639612807143
8954,3.5909,38.0,1312.0,34.02,-118.39,2.794,1.865091463414634,0.4847560975609756
8955,3.4375,45.0,1042.0,34.02,-118.39,3.145,1.5134357005758154,0.4040307101727447
8956,4.7612,18.0,3922.0,34.01,-118.38,3.041,2.4293727689954108,0.5290668026517085
8957,2.3571,25.0,543.0,34.01,-118.39,3.406,2.027624309392265,0.5248618784530387
8958,4.1296,38.0,1091.0,34.02,-118.39,3.229,2.310724106324473,0.5930339138405133
8959,3.9688,35.0,2101.0,34.01,-118.39,3.551,2.1056639695383152,0.43693479295573534
8960,5.4035,44.0,618.0,34.01,-118.4,3.563,2.4174757281553396,0.42394822006472493
8961,4.6932,40.0,371.0,34.02,-118.4,3.328,1.5983827493261455,0.3692722371967655
8962,5.2035,40.0,826.0,34.0,-118.39,4.857,1.8946731234866827,0.32566585956416466
8963,6.603,32.0,1030.0,33.99,-118.39,3.692,2.535922330097087,0.40582524271844655
8964,5.1322,43.0,402.0,33.99,-118.39,3.149,1.5223880597014923,0.3358208955223881
8965,4.056,35.0,1104.0,34.0,-118.39,3.391,1.3269927536231885,0.34963768115942023
8966,4.85,34.0,872.0,34.0,-118.4,3.294,2.0825688073394497,0.3841743119266055
8967,5.444,37.0,751.0,34.0,-118.4,3.36,2.0426098535286283,0.34354194407456723
8968,5.9632,36.0,704.0,33.99,-118.4,3.281,1.8181818181818181,0.34090909090909094
8969,5.4663,36.0,591.0,33.99,-118.4,3.267,2.0727580372250425,0.3604060913705584
8970,4.6687,44.0,1012.0,34.0,-118.4,3.443,2.0968379446640317,0.3804347826086957
8971,5.7405,48.0,693.0,34.01,-118.4,3.516,2.0591630591630596,0.36507936507936506
8972,4.5982,44.0,961.0,34.01,-118.41,3.335,2.0915712799167534,0.4099895941727367
8973,5.5284,37.0,689.0,34.0,-118.41,3.31,2.06966618287373,0.37590711175616837
8975,4.7031,43.0,1290.0,34.01,-118.41,3.025,1.550387596899225,0.41007751937984493
8976,2.8797,33.0,2475.0,34.01,-118.41,2.853,1.3357575757575757,0.3935353535353536
8977,2.9213,42.0,997.0,34.01,-118.42,3.05,1.7051153460381145,0.43931795386158484
8978,2.55,38.0,268.0,34.0,-118.41,2.714,1.208955223880597,0.26119402985074625
8979,5.0357,45.0,883.0,34.0,-118.42,3.298,2.0464326160815403,0.40203850509626277
8980,3.9643,46.0,69.0,34.0,-118.41,2.75,1.5217391304347827,0.2898550724637681
8981,3.2708,33.0,734.0,34.0,-118.42,3.25,1.5517711171662125,0.40735694822888285
8982,3.7614,37.0,1008.0,34.0,-118.43,3.143,1.3293650793650793,0.3551587301587302
8983,3.8021,45.0,1190.0,33.99,-118.43,3.23,1.757983193277311,0.37899159663865545
8984,5.9641,44.0,156.0,33.99,-118.44,2.75,1.955128205128205,0.46153846153846156
8986,4.6277,21.0,5127.0,33.99,-118.38,2.283,2.205578310903062,0.5927442949093037
8987,8.6718,32.0,1400.0,33.99,-118.37,4.391,2.87,0.40285714285714286
8988,5.3194,35.0,1449.0,33.99,-118.36,3.137,2.5548654244306417,0.4472049689440994
8989,5.1695,36.0,1305.0,33.99,-118.37,3.97,2.4735632183908045,0.4160919540229885
8991,6.431,30.0,740.0,34.0,-118.35,4.925,2.539189189189189,0.3054054054054054
8992,5.3462,46.0,1389.0,34.0,-118.35,2.704,2.449244060475162,0.3621310295176386
8993,5.0514,48.0,1115.0,33.99,-118.35,2.691,2.4582959641255604,0.3937219730941704
8994,4.1375,43.0,1145.0,33.99,-118.36,2.871,2.320524017467249,0.47860262008733623
8995,4.6406,45.0,909.0,33.99,-118.36,2.689,2.2057205720572055,0.40484048404840484
8996,3.2021,45.0,679.0,33.99,-118.35,2.221,2.597938144329897,0.5905743740795287
8997,5.0407,44.0,1183.0,34.0,-118.34,3.149,2.69061707523246,0.43364327979712597
8998,5.8993,49.0,1108.0,34.0,-118.34,3.133,2.5839350180505414,0.37093862815884476
8999,4.2917,52.0,486.0,34.0,-118.33,2.476,2.292181069958848,0.3477366255144033
9000,4.0,49.0,1018.0,34.0,-118.34,2.968,2.4214145383104126,0.36542239685658146
9001,3.7344,47.0,437.0,33.99,-118.34,1.794,2.533180778032037,0.45537757437070936
9002,3.825,48.0,497.0,33.99,-118.34,1.83,2.358148893360161,0.4124748490945674
9003,6.939,40.0,1063.0,34.0,-118.35,3.72,2.722483537158984,0.3715898400752587
9004,9.1232,20.0,5452.0,34.13,-118.6,4.72,2.6212399119589143,0.3547322083639032
9006,6.4504,35.0,1054.0,34.11,-118.59,4.07,2.273244781783682,0.44781783681214427
9007,7.6091,43.0,960.0,34.09,-118.6,4.385,2.3208333333333333,0.45624999999999993
9008,6.91,40.0,399.0,34.08,-118.6,3.8,2.1704260651629075,0.45363408521303256
9009,4.625,16.0,149.0,34.07,-118.6,4.333,2.140939597315436,0.3959731543624161
9012,5.8735,35.0,1521.0,34.11,-118.63,4.481,2.495069033530572,0.4536489151873767
9017,4.5333,34.0,857.0,34.1,-118.75,3.773,2.631271878646441,0.4690781796966162
9018,5.4032,7.0,9873.0,34.14,-118.72,3.185,2.417299706269624,0.4463688848374354
9019,8.0137,9.0,12873.0,34.16,-118.78,3.992,2.361920298298765,0.31795230327041096
9020,6.8474,9.0,647.0,34.15,-118.8,3.567,1.76661514683153,0.27666151468315303
9021,5.3749,16.0,1228.0,34.17,-118.75,3.461,2.4022801302931596,0.3151465798045603
9023,6.9935,22.0,4054.0,34.14,-118.82,3.855,2.8781450419338923,0.4267390231869758
9034,2.9541,15.0,1694.0,34.71,-117.76,1.067,1.7597402597402598,0.3689492325855962
9035,4.002,5.0,4614.0,34.63,-117.84,1.151,1.4605548331166016,0.27113133940182055
9036,3.8803,6.0,6163.0,34.58,-117.78,1.2,1.6652604251176375,0.3024501054681162
9037,3.46,32.0,1733.0,34.71,-117.96,1.239,2.0259665320253895,0.37276399307559144
9038,2.4348,34.0,797.0,34.74,-118.09,1.048,1.5282308657465495,0.3575909661229611
9039,2.5764,14.0,1228.0,34.71,-118.06,1.5,2.1221498371335503,0.4185667752442997
9040,4.0211,4.0,10493.0,34.68,-118.09,1.44,2.2287239111788812,0.3975030973029639
9041,5.3267,6.0,3489.0,34.68,-118.11,1.401,2.129550014330754,0.33935224992834623
9042,4.6417,17.0,1219.0,34.69,-118.12,1.257,2.0336341263330597,0.3199343724364233
9043,4.6629,12.0,2439.0,34.68,-118.12,1.315,2.180811808118081,0.3587535875358754
9044,2.75,34.0,1269.0,34.69,-118.13,0.968,1.6989755713159969,0.31284475965327024
9045,4.025,28.0,347.0,34.68,-118.13,1.026,2.069164265129683,0.35734870317002876
